publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2832155,earthquake,2007-12-06T13:18:15.909Z,2012-09-05T09:35:00.000Z,179.10477000000000203,-35.33496999999999844,5.40599999999999969,215.29660000000001219,ML,,GROPE,reviewed,manual,nz1dr,21,19,24,2.31599999999999984,293.00000000000000000,0.28293000000000001,0.21600000000000000
2829153,earthquake,2007-11-29T15:53:32.034Z,2012-03-27T16:53:00.000Z,167.24168000000000234,-45.05340999999999951,5.20000000000000018,119.32019999999999982,Mw,,GROPE,reviewed,manual,nz1dr,26,21,0,0.41799999999999998,194.00000000000000000,0.14513999999999999,0.00000000000000000
2813265,earthquake,2007-10-27T07:54:56.623Z,2012-03-19T09:10:00.000Z,178.11697000000000912,-35.39477000000000118,5.29999999999999982,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,14,13,0,2.16999999999999993,265.00000000000000000,0.30031000000000002,0.00000000000000000
3681285,earthquake,2007-10-15T21:29:05.026Z,2012-03-28T18:00:00.000Z,167.50665000000000759,-44.80263000000000062,5.57099999999999973,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,18,11,13,0.32500000000000001,210.00000000000000000,0.35297000000000001,0.22100000000000000
2808461,earthquake,2007-10-15T21:28:22.958Z,2012-03-19T09:01:00.000Z,167.35593000000000075,-44.71061999999999870,6.09999999999999964,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,23,20,0,0.40799999999999997,198.00000000000000000,0.14924000000000001,0.00000000000000000
2808300,earthquake,2007-10-15T12:35:38.178Z,2012-03-22T09:36:00.000Z,167.48598999999998682,-44.77197999999999922,5.66699999999999982,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,24,15,22,0.66700000000000004,203.00000000000000000,0.14932000000000001,0.25600000000000001
3683886,earthquake,2007-10-15T12:31:17.351Z,2012-04-02T18:11:00.000Z,167.46350000000001046,-44.81539000000000073,5.35700000000000021,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,7,7,0.62900000000000000,210.00000000000000000,0.24673000000000000,0.11300000000000000
3683875,earthquake,2007-10-15T12:30:14.084Z,2012-04-02T18:10:00.000Z,167.25235000000000696,-44.64271999999999707,5.82000000000000028,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,6,5,0.48199999999999998,269.00000000000000000,0.27346999999999999,0.24199999999999999
2808298,earthquake,2007-10-15T12:29:33.724Z,2012-03-30T14:52:00.000Z,167.43543999999999983,-44.73866000000000298,6.70000000000000018,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,32,23,0,0.35599999999999998,188.00000000000000000,0.15551000000000001,0.00000000000000000
2806496,outside of network interest,2007-10-11T16:25:05.850Z,2012-05-21T16:10:00.000Z,164.31,-49.05199,5.5,10,Mw,operator assigned,GROPE,reviewed,,nz1dr,15,11,0,3.301,333,0.29962,0
2802756,earthquake,2007-10-03T19:15:11.549Z,2012-05-21T16:06:00.000Z,172.86786000000000740,-42.09009999999999962,5.50000000000000000,56.71509999999999962,Mw,,GROPE,reviewed,manual,nz1dr,38,34,0,0.28999999999999998,61.00000000000000000,0.24485000000000001,0.00000000000000000
2802736,outside of network interest,2007-10-03T18:03:03.920Z,2012-05-21T16:06:00.000Z,164.62199,-48.65501,5.3,7.1,Mw,operator assigned,GROPE,reviewed,,nz1dr,16,11,0,2.854,331,0.43068,0
2802497,outside of network interest,2007-10-03T03:32:56.540Z,2012-05-21T16:06:00.000Z,164.698,-48.724,5,17.4,Mw,operator assigned,GROPE,reviewed,,nz1dr,14,11,0,2.89,331,0.36156,0
2802459,outside of network interest,2007-10-03T01:43:25.680Z,2012-05-21T16:05:00.000Z,164.658,-48.63499,5.1,10,Mw,operator assigned,GROPE,reviewed,,nz1dr,15,11,0,2.825,331,0.53582,0
2802069,outside of network interest,2007-10-02T06:51:33.390Z,2012-03-19T08:53:00.000Z,165.008,-48.013,5.1,10,Mw,operator assigned,GROPE,reviewed,,nz1dr,15,10,0,2.171,327,0.30814,0
2801205,earthquake,2007-09-30T09:47:51.970Z,2012-09-11T13:48:00.000Z,164.11000000000001364,-49.13799999999999812,6.59999999999999964,18.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,19,16,0,3.44200000000000017,334.00000000000000000,0.90564000000000000,0.00000000000000000
2799448,earthquake,2007-09-26T10:54:14.597Z,2012-03-12T11:08:00.000Z,178.57735999999999876,-39.59051000000000187,5.29999999999999982,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,27,23,0,0.67800000000000005,236.00000000000000000,0.19697000000000001,0.00000000000000000
2765723,earthquake,2007-07-13T12:47:03.492Z,2010-11-05T08:47:00.000Z,173.99179000000000883,-39.69335000000000235,5.10899999999999999,233.79560000000000741,ML,,GROPE,reviewed,manual,nz1dr,44,40,16,0.42799999999999999,123.00000000000000000,0.23060000000000000,0.18600000000000000
2694190,earthquake,2007-02-09T13:51:03.439Z,2010-01-13T23:34:00.000Z,177.51166000000000622,-36.20640000000000214,5.14200000000000035,274.95789999999999509,ML,,GROPE,reviewed,manual,nz1dr,18,11,23,1.49700000000000011,266.00000000000000000,0.08153000000000001,0.19600000000000001
2623315,earthquake,2006-09-11T06:02:43.703Z,2010-01-13T23:28:00.000Z,172.70905999999999381,-41.27136999999999745,5.19000000000000039,183.04470000000000596,ML,,GROPE,reviewed,manual,nz1dr,52,33,25,0.46400000000000002,108.00000000000000000,0.21462999999999999,0.19700000000000001
2621825,earthquake,2006-09-07T17:31:18.394Z,2010-01-13T23:28:00.000Z,175.26712000000000558,-39.02817000000000291,5.03699999999999992,145.68750000000000000,ML,,GROPE,reviewed,manual,nz1dr,41,40,13,0.14000000000000001,85.00000000000000000,0.18032999999999999,0.19900000000000001
2609766,earthquake,2006-08-13T04:29:25.802Z,2010-01-13T23:27:00.000Z,172.65234000000000947,-41.76391999999999882,5.20000000000000018,94.12779999999999347,Mw,,GROPE,reviewed,manual,nz1dr,70,47,0,0.18900000000000000,51.00000000000000000,0.22466000000000000,0.00000000000000000
2595786,earthquake,2006-07-14T00:54:02.915Z,2010-01-13T23:26:00.000Z,-179.44746000000000663,-40.74918000000000262,5.24500000000000011,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,48,34,58,2.80600000000000005,260.00000000000000000,0.34442000000000000,0.24199999999999999
2593170,earthquake,2006-07-08T11:27:17.727Z,2010-01-13T23:25:00.000Z,176.82281000000000404,-39.17956999999999823,5.20000000000000018,32.78880000000000194,Mw,,GROPE,reviewed,manual,nz1dr,26,17,0,0.25700000000000001,90.00000000000000000,0.15668000000000001,0.00000000000000000
2582631,earthquake,2006-06-14T20:33:46.418Z,2007-12-12T09:33:00.000Z,-179.52533999999999992,-37.69843000000000188,5.00000000000000000,33.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,22,15,0,1.72700000000000009,298.00000000000000000,0.14782000000000001,0.00000000000000000
2553931,earthquake,2006-04-15T07:14:43.153Z,2010-01-13T23:22:00.000Z,165.70096000000000913,-47.04097000000000151,5.00000000000000000,33.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,0,1.51299999999999990,320.00000000000000000,0.22287999999999999,0.00000000000000000
2550527,earthquake,2006-04-08T15:41:39.239Z,2010-01-13T23:21:00.000Z,176.03108000000000288,-38.36189999999999856,5.29900000000000038,155.55179999999998586,ML,,GROPE,reviewed,manual,nz1dr,51,38,23,0.22400000000000000,94.00000000000000000,0.23094999999999999,0.20999999999999999
2527599,earthquake,2006-02-18T06:44:23.463Z,2010-01-13T23:19:00.000Z,176.32502999999999815,-37.80935000000000201,5.05199999999999960,194.65549999999998931,ML,,GROPE,reviewed,manual,nz1dr,49,41,23,0.44700000000000001,93.00000000000000000,0.22633000000000000,0.19700000000000001
2526413,earthquake,2006-02-15T12:15:56.886Z,2010-01-13T23:19:00.000Z,173.42438999999998828,-40.21283999999999992,5.00000000000000000,172.76910000000000878,Mw,,GROPE,reviewed,manual,nz1dr,77,66,0,0.70099999999999996,134.00000000000000000,0.19386000000000000,0.00000000000000000
2484105,earthquake,2005-11-08T22:51:53.517Z,2010-01-13T23:15:00.000Z,176.29129000000000360,-37.58773999999999660,5.57899999999999974,291.60270000000002710,ML,,GROPE,reviewed,manual,nz1dr,64,49,24,0.14499999999999999,94.00000000000000000,0.21276999999999999,0.15500000000000000
2483106,earthquake,2005-11-06T13:27:57.976Z,2012-09-11T13:45:00.000Z,164.83600000000001273,-48.89099999999999824,5.40000000000000036,73.90000000000000568,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,0,3.66800000000000015,338.00000000000000000,0.25786999999999999,0.00000000000000000
2472801,earthquake,2005-10-14T08:27:38.022Z,2010-01-13T23:13:00.000Z,179.42127999999999588,-35.15863999999999834,5.70000000000000018,263.00430000000000064,Mw,,GROPE,reviewed,manual,nz1dr,28,24,0,2.56400000000000006,290.00000000000000000,0.24751000000000001,0.00000000000000000
2453384,earthquake,2005-08-30T17:34:10.215Z,2010-01-13T23:11:00.000Z,178.52004999999999768,-35.73436000000000234,5.09999999999999964,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,17,15,0,1.83400000000000007,280.00000000000000000,0.39824999999999999,0.00000000000000000
2439998,earthquake,2005-07-31T02:08:58.797Z,2010-01-13T23:09:00.000Z,175.99030999999999381,-38.38875999999999777,5.39900000000000002,192.67619999999999436,ML,,GROPE,reviewed,manual,nz1dr,54,53,24,0.21099999999999999,60.00000000000000000,0.18698000000000001,0.16100000000000000
2420422,earthquake,2005-06-20T04:55:16.241Z,2010-01-13T23:07:00.000Z,177.04633000000001175,-36.98626999999999754,5.60599999999999987,202.90639999999999077,ML,,GROPE,reviewed,manual,nz1dr,38,28,24,0.55300000000000005,185.00000000000000000,0.18725000000000000,0.18800000000000000
2419900,earthquake,2005-06-19T01:45:42.278Z,2010-01-13T23:07:00.000Z,174.90886000000000422,-39.17405999999999722,5.03399999999999981,207.13849999999999341,ML,,GROPE,reviewed,manual,nz1dr,84,58,24,0.12600000000000000,61.00000000000000000,0.26662999999999998,0.20100000000000001
2418019,earthquake,2005-06-14T22:33:25.299Z,2010-01-13T23:07:00.000Z,178.89113000000000397,-35.19286999999999921,5.09999999999999964,214.73670000000001323,Mw,,GROPE,reviewed,manual,nz1dr,24,20,0,2.41299999999999981,307.00000000000000000,0.18371000000000001,0.00000000000000000
2414136,earthquake,2005-06-05T20:03:02.723Z,2010-01-13T23:06:00.000Z,-179.30469999999999686,-36.82661000000000229,5.19000000000000039,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,23,16,58,2.04499999999999993,312.00000000000000000,0.14352999999999999,0.22700000000000001
2404281,earthquake,2005-05-15T00:05:26.483Z,2010-01-13T23:05:00.000Z,179.37790000000001100,-38.24965000000000259,5.00000000000000000,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,27,22,0,0.90100000000000002,272.00000000000000000,0.23375000000000001,0.00000000000000000
2403682,earthquake,2005-05-13T17:07:58.500Z,2010-01-13T23:05:00.000Z,179.47336000000001377,-38.21132000000000062,5.29999999999999982,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,0,0.96899999999999997,282.00000000000000000,0.10629000000000000,0.00000000000000000
2626467,earthquake,2005-05-02T15:40:04.472Z,2010-01-13T23:04:00.000Z,169.03773000000001048,-43.95123000000000246,5.00000000000000000,10.10679999999999978,Mw,,GROPE,reviewed,manual,nz1dr,36,22,0,0.06700000000000000,104.00000000000000000,0.21424000000000001,0.00000000000000000
2398629,earthquake,2005-05-02T15:35:37.887Z,2010-01-13T23:04:00.000Z,168.97467000000000326,-43.94116999999999962,5.40000000000000036,15.00409999999999933,Mw,,GROPE,reviewed,manual,nz1dr,34,26,0,0.07600000000000000,176.00000000000000000,0.21265000000000001,0.00000000000000000
2376763,earthquake,2005-03-14T08:04:35.938Z,2010-01-13T23:01:00.000Z,166.80919000000000096,-45.07932999999999879,5.20000000000000018,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,16,9,0,0.45700000000000002,259.00000000000000000,0.29313000000000000,0.00000000000000000
2376455,earthquake,2005-03-13T15:08:13.137Z,2010-01-13T23:01:00.000Z,173.67229000000000383,-40.17884000000000100,5.29999999999999982,142.94130000000001246,Mw,,GROPE,reviewed,manual,nz1dr,89,76,0,0.65200000000000002,126.00000000000000000,0.25175999999999998,0.00000000000000000
2359081,earthquake,2005-01-31T17:31:53.291Z,2010-01-13T22:58:00.000Z,175.76167000000000940,-41.45723000000000269,5.09999999999999964,19.85330000000000084,Mw,,GROPE,reviewed,manual,nz1dr,42,35,0,0.26300000000000001,208.00000000000000000,0.21201999999999999,0.00000000000000000
2354133,earthquake,2005-01-20T18:56:31.429Z,2010-01-13T22:57:00.000Z,175.05260999999998717,-41.09116999999999820,5.29999999999999982,30.84730000000000061,Mw,,GROPE,reviewed,manual,nz1dr,90,53,0,0.02100000000000000,71.00000000000000000,0.13750999999999999,0.00000000000000000
2352986,earthquake,2005-01-18T08:36:04.241Z,2010-01-13T22:56:00.000Z,175.78934000000000992,-41.46338000000000079,5.20000000000000018,18.76370000000000005,Mw,,GROPE,reviewed,manual,nz1dr,88,51,0,0.28399999999999997,210.00000000000000000,0.16037000000000001,0.00000000000000000
2340711,earthquake,2004-12-19T08:34:11.352Z,2010-01-13T22:55:00.000Z,164.98517000000001076,-46.30861999999999767,5.53500000000000014,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,8,10,1.73300000000000010,327.00000000000000000,0.48021999999999998,0.26400000000000001
2326055,earthquake,2004-11-22T20:26:32.095Z,2010-01-13T22:53:00.000Z,165.31691000000000713,-46.60614000000000345,7.00000000000000000,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,22,16,0,1.56099999999999994,306.00000000000000000,0.20896000000000001,0.00000000000000000
2322314,earthquake,2004-11-15T06:18:27.042Z,2010-01-13T22:53:00.000Z,176.33872999999999820,-37.65780000000000172,5.06400000000000006,290.17980000000000018,ML,,GROPE,reviewed,manual,nz1dr,41,29,22,0.85699999999999998,116.00000000000000000,0.13084999999999999,0.22400000000000000
2296109,earthquake,2004-09-18T19:20:12.873Z,2010-01-13T22:50:00.000Z,178.93393000000000370,-35.20177000000000334,5.01900000000000013,219.14250000000001251,ML,,GROPE,reviewed,manual,nz1dr,23,18,21,2.41100000000000003,283.00000000000000000,0.36223000000000000,0.25300000000000000
2267431,earthquake,2004-07-20T06:28:46.041Z,2010-01-13T22:45:00.000Z,174.76489000000000829,-38.98917999999999751,5.19399999999999995,578.47439999999994598,ML,,GROPE,reviewed,manual,nz1dr,56,37,23,0.13700000000000001,95.00000000000000000,0.17484000000000000,0.27100000000000002
2266243,earthquake,2004-07-18T04:22:22.727Z,2010-01-13T22:44:00.000Z,176.51410999999998808,-38.00536000000000314,5.40000000000000036,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,67,54,0,0.10299999999999999,90.00000000000000000,0.20357000000000000,0.00000000000000000
2225439,earthquake,2004-05-05T05:46:58.020Z,2010-01-13T22:39:00.000Z,176.53222999999999843,-37.74432000000000187,5.13600000000000012,187.88190000000000168,ML,,GROPE,reviewed,manual,nz1dr,52,41,19,0.21600000000000000,101.00000000000000000,0.18881000000000001,0.16000000000000000
2198544,earthquake,2004-03-12T23:36:37.315Z,2010-01-13T22:36:00.000Z,174.94211000000001377,-39.05866000000000327,5.09799999999999986,214.43999999999999773,ML,,GROPE,reviewed,manual,nz1dr,58,45,18,0.15800000000000000,97.00000000000000000,0.18289000000000000,0.20100000000000001
2150155,earthquake,2003-11-24T07:43:48.334Z,2010-01-13T22:31:00.000Z,176.65959000000000856,-37.51037000000000177,5.51600000000000001,195.79769999999999186,ML,,GROPE,reviewed,manual,nz1dr,43,35,5,0.38600000000000001,141.00000000000000000,0.17910999999999999,0.19800000000000001
2142256,earthquake,2003-11-06T09:06:05.204Z,2010-01-13T22:30:00.000Z,175.08151000000000863,-38.97843999999999909,5.13300000000000001,200.38190000000000168,ML,,GROPE,reviewed,manual,nz1dr,59,46,6,0.25200000000000000,87.00000000000000000,0.20942000000000000,0.14999999999999999
2141952,earthquake,2003-11-05T16:04:19.068Z,2010-01-13T22:30:00.000Z,165.83440999999999121,-46.21110000000000184,5.19800000000000040,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,16,1.18500000000000005,318.00000000000000000,0.17424999999999999,0.26800000000000002
2137186,earthquake,2003-11-02T13:58:07.811Z,2010-01-13T22:29:00.000Z,166.12044000000000210,-45.41725000000000279,5.20000000000000018,20.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,0,0.72899999999999998,281.00000000000000000,0.26202999999999999,0.00000000000000000
2137140,earthquake,2003-11-02T11:24:29.662Z,2010-01-13T22:29:00.000Z,179.32000999999999635,-36.78000999999999721,5.00000000000000000,10.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,18,14,0,1.15300000000000002,283.00000000000000000,0.19791000000000000,0.00000000000000000
2137041,earthquake,2003-11-02T05:32:14.139Z,2010-01-13T22:29:00.000Z,166.31323000000000434,-45.20389999999999731,6.40000000000000036,17.13469999999999871,Mw,,GROPE,reviewed,manual,nz1dr,12,7,0,0.40400000000000003,274.00000000000000000,0.25214999999999999,0.00000000000000000
2130549,earthquake,2003-10-19T03:59:17.588Z,2010-01-13T22:28:00.000Z,167.13612000000000535,-44.97614000000000090,5.18100000000000005,21.30120000000000147,ML,,GROPE,reviewed,manual,nz1dr,26,9,14,0.08799999999999999,205.00000000000000000,0.21195000000000000,0.26300000000000001
2125063,earthquake,2003-10-05T10:50:24.493Z,2010-01-13T22:27:00.000Z,176.05923000000001366,-37.89193999999999818,5.41999999999999993,289.23279999999999745,ML,,GROPE,reviewed,manual,nz1dr,42,34,5,0.28100000000000003,117.00000000000000000,0.25941999999999998,0.22800000000000001
2123248,earthquake,2003-09-30T19:37:49.667Z,2006-12-22T10:09:00.000Z,166.92746999999999957,-45.63584999999999781,5.50000000000000000,10.14949999999999974,Mw,,GROPE,reviewed,manual,nz1dr,18,11,0,0.23200000000000001,246.00000000000000000,0.24013000000000001,0.00000000000000000
2121716,earthquake,2003-09-27T10:04:36.010Z,2010-01-13T22:26:00.000Z,176.29666000000000281,-38.20626000000000033,5.24399999999999977,162.90559999999999263,ML,,GROPE,reviewed,manual,nz1dr,49,40,6,0.08699999999999999,34.00000000000000000,0.19423000000000001,0.17000000000000001
2110611,earthquake,2003-09-04T08:40:44.077Z,2009-10-30T16:25:00.000Z,166.92502999999999247,-45.19360000000000355,5.50000000000000000,23.12620000000000076,Mw,,GROPE,reviewed,manual,nz1dr,29,17,0,0.03500000000000000,161.00000000000000000,0.23846000000000001,0.00000000000000000
2204598,earthquake,2003-08-27T01:42:54.244Z,2010-01-13T22:20:00.000Z,166.94678999999999292,-45.31443999999999761,5.40000000000000036,23.59509999999999863,Mw,,GROPE,reviewed,manual,nz1dr,34,18,0,0.04600000000000000,140.00000000000000000,0.15540000000000001,0.00000000000000000
2106314,earthquake,2003-08-27T01:29:40.117Z,2010-01-13T22:20:00.000Z,166.67938000000000898,-45.48821000000000225,5.09999999999999964,16.90340000000000131,Mw,,GROPE,reviewed,manual,nz1dr,20,12,0,0.20899999999999999,274.00000000000000000,0.23252999999999999,0.00000000000000000
